"Project","DynCount","FuncCount","DecCount"
auto_import.py,"5","0","0"
auto_migration.py,"2","0","0"
auto_stub.py,"29","1","0"
auto_tree_format.py,"6","8","1"
auxfile.py,"1","0","0"
auxil,"7","2","0"
auxiliary,"12","53","3"
auxly,"2","18","1"
avam,"5","0","0"
avatar,"38","0","0"
avatarBot.py,"1","0","0"
avb,"1","2","0"
avs2avi_gui.py,"1","0","0"
award_manipulator.py,"36","6","6"
awesome-python3-webapp,"10","67","3"
awesomeattachments.py,"2","1","0"
awesome_Python,"1","15","15"
AWS,"80","100","33"
aws-ansible,"30","41","2"
aws.py,"1","103","190"
awslambda,"14","11","39"
aws_gateway,"4","6","0"
awt,"1","0","0"
axes,"26","132","4"
axes.py,"20","35","44"
axis.py,"20","39","6"
axises.py,"4","18","26"
axisgrid.py,"13","57","34"
Axonius,"2","3","0"
ays,"11","54","60"
azure,"585","214","690"
azure-cli-core,"39","76","35"
azure_cleanup.py,"1","0","0"
azure_common.py,"10","6","4"
a_ppl_e_library.py,"1","0","0"
b2share,"8","34","21"
b2share_unit_tests,"14","46","12"
babel,"119","215","134"
Babel-0.9.5-py2.6.egg,"12","21","0"
babelfish,"130","288","68"
babysitter.py,"39","0","0"
back,"1","31","3"
backbone,"513","564","332"
backend,"129","577","418"
backend.py,"53","189","79"
backends,"1460","1735","2787"
backends.py,"120","86","90"
backends_pool.py,"8","0","0"
backend_bases.py,"26","18","6"
backend_common,"19","25","16"
backend_fltk.py,"2","0","0"
backend_frontend,"1","2","0"
backend_gtk.py,"2","0","0"
backend_manager.py,"2","0","0"
backend_wx.py,"2","0","0"
background,"1","3","0"
background.py,"3","0","9"
backInterface.py,"3","0","0"
backoffice,"17","31","5"
backport,"6","24","3"
backport.py,"1","1","0"
backports,"85","50","12"
backports.py,"1","0","0"
backports_abc.py,"8","34","64"
backport_abcoll.py,"3","10","24"
backprop.py,"1","0","0"
backreferences.py,"5","0","1"
backrefs,"1","28","11"
backtestEngine,"67","125","341"
backup,"13","142","47"
backup.py,"6","47","64"
backup_analysis.py,"1","0","0"
backup_configs.py,"6","28","0"
backup_progress.py,"1","0","0"
backwards_compatibility.py,"7","0","0"
backward_compatibility,"1","1","0"
backward_link.py,"4","0","0"
backward_link_test,"4","2","0"
backward_matchers,"129","0","0"
back_run.py,"1","0","0"
badfiles.py,"1","16","0"
badges,"4","16","6"
badges_client.py,"1","0","0"
bado,"11","46","6"
bag,"4","35","6"
BaiduWenku,"1","0","0"
baker.py,"1","5","0"
balance,"2","1","1"
balancer,"2","2","30"
BalAvekshaEnv,"3894","3662","2836"
ballot.py,"1","0","0"
balrogclient,"1","0","0"
banana.py,"2","0","1"
bandwagon,"6","60","165"
bandwagon.py,"1","1","0"
bandwidth_control_filter.py,"2","1","1"
bank,"1","2","0"
bank_adapters,"3","5","3"
banquepopulaire,"1","31","1"
bar.py,"6","18","3"
bar3.py,"4","4","0"
barcodes.py,"6","10","0"
barf,"18","414","513"
BarGraphItem.py,"2","0","0"
barista-site,"1","0","2"
baron,"13","72","3"
barplot.py,"1","9","8"
bartendro,"12","12","27"
barycentric.py,"1","0","0"
bas,"1","2","0"
basaltApp,"2","0","0"
Base,"3080","3716","2645"
base-images,"1","1","0"
base.py,"1307","919","1257"
BASE0.py,"2","0","0"
basebackup.py,"3","2","1"
baseclass.py,"1","4","9"
basecmd.py,"1","0","8"
basecol,"1","0","0"
basecommand.py,"13","0","12"
basedir.py,"9","0","0"
baseFigure.py,"5","9","12"
basegui.py,"2","0","0"
BaseImage.py,"2","10","11"
baseline.py,"2","6","2"
basemodel.py,"1","4","0"
basemodels,"3","1","1"
basemodule.py,"3","0","0"
basePage.py,"1","0","1"
basepage_tests.py,"9","0","0"
baseparser.py,"23","39","13"
baseplugin,"9","0","5"
bases,"22","15","34"
bases.py,"6","19","5"
basesheet.py,"4","1","6"
basestemmer.py,"2","2","0"
basetest.py,"1","0","0"
baseTexture.py,"3","6","2"
baseUI.py,"2","1","0"
baseview.py,"12","1","11"
baseviews.py,"15","5","1"
base_action_rule,"311","340","0"
base_automation,"1","14","0"
base_backend_test.py,"3","6","10"
base_backend_tests.py,"4","14","29"
base_calendar,"1","20","0"
base_classes.py,"18","7","0"
base_controller.py,"3","2","12"
base_events.py,"19","50","35"
base_fixtures.py,"2","0","0"
base_geolocalize,"3","2","0"
base_identity.py,"18","14","12"
base_import,"3","108","0"
base_installer.py,"5","0","2"
base_ir_module_module.py,"2","2","0"
base_model,"12","4","23"
base_models.py,"3","2","2"
base_object.py,"8","0","0"
base_optional_quick_create,"1","0","0"
base_page.py,"3","1","1"
base_partner_merge,"1","6","0"
base_partner_merge_ccorp,"7","6","0"
base_report_assembler,"2","2","0"
base_report_designer,"36","0","0"
base_settings.py,"1","0","0"
base_sparse_field,"2","2","0"
base_status,"3","0","0"
base_suspend_security,"2","3","1"
base_task.py,"3","0","0"
base_tasks.py,"8","31","4"
base_test.py,"2","43","14"
base_test_case.py,"2","6","1"
base_types,"5","1","26"
base_vat,"103","102","2"
base_view.py,"1","0","0"
base_views.py,"5","2","2"
base_wizard.py,"17","76","0"
base_wrapper.py,"6","8","10"
bash-parser.py,"2","0","1"
bash.py,"7","2","3"
basic,"356","217","261"
basic.py,"5","46","24"
BasicCalculatorIII.py,"1","0","0"
BasicCalculatorIV.py,"1","2","0"
basicmodel.py,"5","4","0"
basics,"2141","4639","370"
basics.py,"4","4","0"
basic_3b.py,"2","1","0"
Basic_Data_Types,"1","2","0"
basic_loader.py,"2","0","0"
basic_samples,"6","23","40"
basic_submit.py,"1","2","0"
basic_units.py,"12","5","3"
basis.py,"9","24","0"
bat,"1","1","0"
batch,"6","60","24"
BatchScripts,"2","10","0"
batch_delete.py,"1","0","0"
batch_FaQCs.py,"8","0","0"
batch_util_test.py,"2","0","2"
batterystatus.py,"2","1","0"
battle,"46","5","94"
battlemap,"2","2","4"
battlePy,"3","7","12"
battleschool,"1","0","0"
baumel,"4","13","4"
baxter_experiments.py,"2","12","0"
baxter_interface,"8","86","38"
bayes.py,"1","3","0"
bazel_to_go.py,"1","3","0"
BB,"69","96","30"
bb_accounts,"3","1","7"
bb_donations,"6","0","3"
bb_metrics,"1","0","0"
bb_orders,"3","0","0"
bb_payouts,"2","0","6"
bc,"1","21","0"
bcbio_nextgen.py,"2","1","0"
bcbio_setup_genome.py,"1","8","0"
bccache.py,"4","0","0"
bccf,"10","5","20"
BCNote,"21","22","0"
bda,"7","33","141"
bdb.py,"3","0","0"
bdd,"11","12","0"
bdist.win32,"1","5","0"
bdistapk.py,"2","1","0"
beach_cli.py,"1","1","11"
beaker.py,"4","0","0"
beamformer,"4","45","40"
beanstalk,"3","0","0"
bearcart.py,"2","10","0"
bearlib,"122","307","613"
bears,"10","188","268"
beautifulsoup4,"80","150","131"
beautifulsoup4-4.1.3,"18","26","25"
beautifulsoup4-4.9.3,"31","64","46"
bedrock_util.py,"2","0","0"
bed_stuff.py,"2","2","0"
bed_to_vcf_tomas.py,"2","0","0"
beertally.py,"1","0","0"
beeswarm.py,"2","0","0"
beets,"167","443","248"
beetsplug,"20","183","15"
before.py,"1","2","0"
behave,"11","1","0"
behave_setup.py,"3","0","0"
behavior,"7","13","4"
Behavior.py,"8","5","18"
behaviour.py,"1","0","3"
benchmark,"105","491","218"
benchmark.py,"26","118","16"
benchmarking,"2","35","0"
benchmarks,"367","1864","223"
benchmarks.py,"1","54","15"
benchmark_def.py,"1","0","0"
benchmark_functions.py,"1","1","0"
benchmark_migration.py,"5","1","0"
benchmark_tensor_access.py,"1","0","0"
bench_auto_batching.py,"1","0","0"
bench_javaobs.py,"7","0","5"
bench_multilabel_metrics.py,"96","222","31"
bench_saga.py,"3","0","0"
besancon,"2","7","2"
bestja_base,"1","1","0"
bestja_offers,"1","3","1"
bestja_organization,"2","1","1"
beta,"3","15","10"
betareg.py,"1","1","0"
beta_diversity.py,"8","2","0"
better-enums,"5","5","0"
better_exchook2.py,"18","39","0"
bfd.py,"1","0","12"
bgframework,"7","2","0"
bgfx,"8","42","0"
bghelper,"1","20","0"
bg_daemon,"2","0","0"
bi2,"1","6","0"
bias_function.py,"2","26","6"
bib,"6","21","0"
bibauthorid,"1","862","25"
bibcatalog,"10","3","0"
bibcheck,"6","0","0"
bibcirculation,"390","112","0"
bibclassify,"42","49","5"
bibfield,"45","95","55"
bibformat,"5","668","0"
bibindex,"1","139","165"
Bible_Commands.py,"1","0","0"
biblio.py,"3","2","10"
bibliopixel,"6","49","2"
bibsword,"7","63","0"
bibtex,"17","56","2"
bib_server.py,"2","2","0"
biffh.py,"3","1","0"
bigdl,"41","172","112"
bigip_device_dns.py,"3","0","0"
bigip_device_ntp.py,"2","2","0"
bigip_device_sshd.py,"7","1","0"
bigip_facts.py,"3","9","0"
bigip_gtm_datacenter.py,"4","1","0"
bigip_gtm_facts.py,"4","0","0"
bigip_gtm_pool.py,"9","0","0"
bigip_irule.py,"1","0","0"
bigip_license.py,"1","2","0"
bigip_monitor_tcp.py,"1","0","0"
bigip_node.py,"1","0","0"
bigip_pool.py,"1","0","0"
bigip_pool_member.py,"1","0","0"
bigip_routedomain.py,"9","2","0"
bigip_routedomain_facts.py,"8","0","0"
bigip_selfip.py,"4","2","0"
bigip_snat_pool.py,"1","0","0"
bigip_software.py,"1","7","0"
bigip_ssl_certificate.py,"2","0","0"
bigip_sys_global.py,"8","0","0"
bigip_user.py,"3","0","0"
bigip_user_facts.py,"4","0","0"
bigip_virtual_server.py,"1","2","0"
bigip_vlan.py,"4","6","0"
bigquery,"2","30","171"
bigquery-2.0.17,"2","1","1"
bigquery-query-plan-exporter,"1","1","0"
bigquery.py,"5","5","6"
bigquery_snippets.py,"1","6","21"
bihar,"113","92","203"
bilinear,"4","0","0"
bill.py,"1","0","0"
billing,"7","26","49"
billing_server,"1","6","9"
bills,"3","13","7"
bin,"1516","3252","1247"
BinarizationService,"15","66","4"
binary,"4","24","50"
BinaryNumber.py,"1","0","0"
binarytree.py,"1","0","8"
binary_pairs_kv.py,"6","1","0"
bind.py,"24","5","11"
binding,"6","0","44"
bindings,"259","541","548"
Bindings.py,"9","9","0"
bingCommon.py,"2","0","1"
binman,"11","45","69"
bintools,"2","3","0"
bin_counter,"1","5","2"
bio,"90","275","21"
BioBayesGraph.py,"2","17","0"
biobee.sitecontent,"4","0","0"
biofield.py,"4","2","0"
bioimg.py,"1","2","0"
biokbase,"103","221","103"
biome.py,"1","6","3"
bionetbook,"11","31","3"
bioRxiv281717,"10","73","0"
biplist,"30","20","0"
bisect_test.py,"21","63","0"
bitarray-0.3.5-numpy,"3","13","0"
bitarray-a1646c0,"4","19","0"
bitcoin.py,"3","15","18"
bitcoind,"1","12","0"
bitfield,"69","69","3"
bitmessagemain.py,"12","0","0"
bitmessageqt,"18","12","5"
bitorrent,"2","13","14"
bits,"6","7","18"
bitstream.py,"3","38","3"
bitstring,"5","29","5"
biz,"13","7","127"
bjorn_ws,"4","21","0"
bkl,"13","158","66"
bks.py,"1","4","19"
Bl,"2","52","16"
blackout.py,"1","0","0"
blade,"38","57","22"
blade.py,"8","0","4"
BladeTwist,"3","0","0"
BLAST.py,"1","15","0"
blaster,"6","49","16"
blastxml_to_gapped_gff3,"1","9","0"
bleach,"1","14","0"
Blender,"12","70","31"
blenderfds,"22","28","3"
BlenderPlugins,"8","4","10"
blessings,"3","3","7"
blinkenlights,"8","274","102"
blinker,"42","12","10"
bliss,"2","3","0"
blivet.py,"20","65","60"
bllipparser,"2","18","9"
blobstore,"4","0","0"
blobstore.py,"1","0","0"
blobstores.py,"1","2","0"
block,"33","134","31"
block.py,"13","11","24"
blockchain.py,"1","35","24"
blockers.py,"8","14","36"
blockgen.py,"3","0","0"
blocking.py,"2","4","0"
blocklist,"8","12","6"
BlockModule,"27","0","0"
blocks,"14","21","12"
blocks.py,"36","54","81"
blocktool,"12","3","2"
block_statements.py,"1","3","0"
block_tests,"1","4","0"
blog,"236","256","129"
blog-o-matic,"94","340","12"
blogduyax,"2","3","0"
blogging,"6","8","7"
blogs,"1","6","1"
blog_lab,"8","2","7"
blog_log,"5","1","0"
blosc.py,"3","0","0"
blueberrypy,"114","32","56"
bluebottle_drf2,"6","0","0"
bluebottle_salesforce,"1","0","0"
blueprints,"5","145","478"
blueprints.py,"2","675","0"
bluetooth,"6","2","0"
bluez,"1","0","32"
bluez.py,"6","4","0"
bluffinmuffin,"1","38","93"
blur,"31","39","135"
blVirtualEnv,"1703","1497","940"
bmc,"2","0","0"
bmi,"8","8","16"
bmv2,"2","1","0"
bn-xend-core,"18","42","0"
bnporc,"2","48","26"
board,"4","116","80"
board.py,"5","16","35"
boards,"1","3","22"
boards.py,"4","22","35"
bob,"8","318","143"
body.py,"3","9","4"
boilerplate.py,"3","5","3"
bok_choy.py,"179","14","41"
bond,"8","21","13"
bonddatabase.py,"2","0","0"
boobot.py,"4","10","0"
book.py,"4","15","13"
bookchooserwizard.py,"1","1","11"
booki,"8","8","22"
booking_req_views.py,"1","0","0"
bookloop,"1","2","0"
bookPanel.py,"10","10","5"
books,"2","61","17"
booktype,"85","132","79"
booktypecontrol,"4","2","35"
book_tags.py,"2","0","0"
bool0.py,"3","0","0"
boost,"58","610","15"
boost.py,"8","102","204"
boost_1_50_0,"4","51","0"
boost_1_61_0,"6","130","3"
boot,"83","6","13"
boot.py,"57","26","0"
bootloader,"1","6","4"
bootloader.py,"108","60","235"
Bootstrap,"10","26","45"
bootstrap.py,"157","151","14"
bootstrap2.6.py,"15","6","0"
bootstrap2.7.py,"15","6","0"
bootstrap3,"20","14","54"
bootstrapform,"3","0","0"
bootstraps,"74","107","23"
bootstrap_toolkit,"10","1","1"
bop_argument.py,"2","0","0"
bop_option.py,"2","0","0"
bop_parser.py,"3","0","0"
borip_usrp_legacy.py,"2","15","0"
bot,"18","8","10"
Bot.py,"27","88","162"
bot1.py,"1","0","0"
bot2.py,"2","0","0"
botcheckerworker,"1","3","0"
boto,"963","252","267"
boto-2.0b2,"110","20","12"
boto-2.34.0,"427","228","175"
boto3,"54","34","36"
botocore,"183","132","216"
boto_translation.py,"18","5","0"
botplugin.py,"1","1","15"
bots,"123","124","41"
bottle,"83","95","65"
bottle.py,"1240","1462","861"
bottleparser.py,"2","0","0"
bottle_drone.py,"1","0","0"
BottomWidgets,"1","1","0"
bottronix,"10","1","3"
botty.py,"1","0","12"
bot_ai.py,"1","16","12"
bot_tests.py,"3","8","1"
boundary_identification,"12","9","0"
bounds,"1","2","0"
bowtie_pipeline.py,"1","1","0"
box,"3","93","73"
boxes,"7","11","4"
Boxxy server.app,"398","1341","44"
Boxxy.app,"398","1341","44"
box_uploader.py,"1","1","0"
bp.py,"3","16","11"
bpd,"33","764","16"
bpm,"4","0","0"
bpmn,"18","19","10"
bpy.py,"1","2","0"
bqplotwidgets.py,"1","4","1"
bq_export,"1","7","2"
br,"6","20","0"
braid,"8","9","5"
braille.py,"2","11","2"
brailleDisplayDrivers,"8","15","23"
brain,"21","70","26"
brain.py,"3","4","1"
brainspell.py,"4","4","0"
braintree_objects.py,"4","0","12"
brain_coder,"10","179","9"
brbn.py,"2","3","33"
bread.py,"8","4","2"
breadcrumbs.py,"11","37","5"
breakpad,"452","215","0"
breakpoints.py,"1","0","0"
brial,"8","168","0"
brick.py,"2","8","0"
bridge,"23","69","167"
bridgeTests.py,"9","0","0"
bro.py,"33","0","0"
broad,"4","26","0"
broadcast.py,"2","7","4"
brok.py,"2","0","0"
broker,"3","8","19"
brokerage,"1","0","0"
brokers,"3","3","3"
bronte,"2","0","3"
brookie_settings.py,"12","1","0"
brotli,"7","10","1"
browse.py,"2","4","0"
browser,"85","601","100"
Browser Refresh,"23","46","0"
browser.py,"58","269","58"
browsers,"79","250","139"
browser_cases.py,"2","0","0"
browser_test_case.py,"4","0","0"
bruker-bits,"18","69","7"
brusheditor.py,"1","10","2"
brushsettings.py,"3","8","0"
brython-3.3.1,"63","218","16"
Brython3.1.0-20150301-090019,"11594","13288","7260"
Brython3.1.1-20150328-091302,"39525","45300","24750"
Brython3.1.3-20150514-095342,"8010","9060","4950"
Brython3.2.0-20150701-214155,"1690","2090","736"
Brython3.2.2-20150927-180218,"407","417","277"
bs4,"367","834","893"
bson,"10","19","26"
BSR_to_cluster_dendrogram.py,"2","1","0"
BSR_to_gene_accumulation_scatter.py,"5","0","0"
BSR_to_PANGP.py,"1","0","0"
BSR_to_scoary.py,"1","0","0"
bt,"2","7","24"
btcrpass.py,"11","73","70"
BTL,"13","56","1"
btree.py,"6","7","33"
btstest.py,"9","15","0"
bubble_sort.py,"1","1","3"
buck_package.py,"8","7","0"
buck_parser,"96","182","144"
budget_comparatif.py,"2","9","0"
budget_item.py,"1","3","0"
buffer.py,"5","6","12"
bug,"1","0","0"
bug-analysis,"1","4","0"
bug.py,"28","3","15"
bugfinder.py,"1","1","0"
bugs,"11","5","24"
bugsets,"6","24","42"
bugtests,"2","1","0"
bugzilla2trac.py,"1","4","0"
build,"3247","5282","1527"
build-site.py,"1","0","0"
build.py,"95","301","33"
BuildArchetypes.py,"15","0","0"
buildbot,"772","28620","806"
buildbot_worker,"81","512","42"
buildconfig.py,"2","0","0"
BuildDemos.py,"9","0","0"
builder,"80","74","50"
builder.py,"135","144","73"
builders,"27","74","323"
buildgen,"1","358","13"
BuildHelpers.py,"7","0","0"
building,"100","2","0"
building.py,"6","290","0"
buildlib,"742","820","428"
buildman,"2","79","60"
BuildManager.py,"3","2","0"
buildmeta.py,"1","2","0"
builds,"53","5","61"
BuildSlaveSupport,"2","14","4"
buildtool,"22","86","102"
build_api.py,"4","10","0"
build_board_docs.py,"2","1","0"
build_cache.py,"1","2","0"
build_class.py,"1","0","0"
build_configs.py,"9","20","0"
build_defs,"17","104","0"
build_escadrille.py,"1","0","1"
build_ext,"3","4","2"
build_helper.py,"5","0","0"
build_helpers.py,"1","4","0"
build_in.py,"1","0","2"
build_juju.py,"1","0","0"
build_library,"45","9","160"
build_manpage.py,"1","1","0"
build_novas_tests.py,"2","3","0"
build_package.py,"1","2","0"
build_package_lxd.py,"1","2","0"
build_pack_utils,"30","51","16"
build_plugin_docs.py,"1","3","0"
build_reference.py,"1","0","0"
build_release.py,"2","96","0"
build_rst.py,"2","3","0"
build_shapes_catalog.py,"1","6","0"
build_swift,"88","47","97"
build_tools,"5","5","0"
build_tpl.py,"1","0","0"
build_utils,"83","142","52"
Built-Ins,"1","0","0"
builtin,"67","829","124"
builtin.py,"7","3","0"
builtinAdditionPanes,"13","16","14"
builtinContextMenus,"26","43","16"
builtinGraphs,"1","0","0"
builtinItemStatsViews,"24","49","5"
builtins,"18","33","7"
builtins.py,"2","56","36"
builtinShipBrowser,"4","0","16"
builtinStatsViews,"111","205","1"
builtinViewColumns,"25","11","6"
builtinViews,"15","17","0"
builtin_monitors,"17","23","14"
builtin_test.py,"9","4","0"
bulkfood,"18","1","3"
bulkloader.py,"2","0","0"
bulkloader_helper.py,"3","0","0"
bulkload_client.py,"2","0","0"
bulkupd.py,"7","1","0"
bulk_operations,"4","0","0"
bullet,"1","2","0"
bullet3-2.89,"49","245","75"
bulletin,"6","4","2"
bundle,"189","579","356"
bundle.py,"11","12","21"
bundled,"18","36","0"
bundled_imports_checker.py,"2","0","0"
bup,"14","117","112"
bureaucrate.py,"4","2","18"
buried_verbs.py,"2","0","0"
burritocli.py,"3","2","0"
businessrules,"11","6","0"
button,"58","0","0"
buying,"60","269","0"
buying_controller.py,"19","50","19"
bwcli.py,"2","0","0"
bwprocessor,"2","1","0"
bwriter.py,"1","5","0"
bx,"53","228","13"
bx_extras,"20","62","0"
Bypass,"2","49","0"
bytearray,"2","4","0"
bytecode,"188","186","45"
bytecode.py,"7","10","11"
bytereader_old.py,"1","0","0"
byte_level_bpe,"39","0","1"
bz.py,"3","12","78"
bz2.py,"4","0","1"
b_modules,"1","6","0"
c,"38","57","90"
c++,"41","160","3"
c-to-c.py,"1","4","0"
c1.py,"1","0","0"
c3po.py,"1","2","0"
c4ddev,"19","24","17"
c7n_salactus,"6","23","18"
c7n_sphinxext,"2","0","0"
ca,"77","120","190"
cablemap,"6","5","18"
cabotapp,"2","76","62"
cache,"240","211","56"
cache.py,"94","135","245"
cachecontrol,"107","58","53"
cached.py,"1","0","0"
CacheDir,"1","0","0"
cached_file_converter,"3","4","0"
cachefiles,"14","0","3"
caches.py,"7","4","4"
cachetools,"18","12","32"
cache_impl.py,"1","2","0"
cache_manager.py,"2","3","0"
cache_model_evaluation,"2","13","2"
caching,"44","30","19"
caching.py,"4","16","35"
Caculator,"1","0","0"
cadc,"4","17","8"
cadnanoqt.py,"1","0","0"
cadofactor,"8","98","171"
cad_iso_read.py,"15","0","0"
cad_read.py,"16","0","0"
caffe,"90","167","19"
caffeine,"4","67","3"
caffeine_api_v1,"2","0","8"
caffeine_api_v2,"3","1","0"
caffe_converter,"24","42","2"
caget.py,"2","0","0"
caget_structure.py,"2","0","0"
cairopainter.py,"1","0","0"
cairow,"19","2","0"
cal.py,"3","7","2"
calc.py,"3","179","0"
CalcHums.py,"6","0","0"
calcs,"52","13","0"
calcs.py,"5","0","0"
calculate.py,"9","43","4"
calculated.py,"1","0","4"
calculated_parser,"6","11","0"
calculate_heatflows.py,"3","0","0"
calculations_atom_pairstate.py,"2","6","0"
calculator.py,"21","41","14"
calculators,"103","142","2"
calculator_server.py,"2","6","0"
calc_codons_fractions.py,"1","7","0"
caldav,"71","2686","505"
caldb.py,"3","4","0"
calendar,"23","1436","11"
calendar.py,"4","43","16"
Calendaring,"15","5","0"
calendars,"2","14","11"
calibrate,"2","17","7"
calibrate.py,"2","5","0"
calibrated_readout.py,"1","5","0"
calibration,"89","268","101"
calibration.py,"87","39","6"
CalibrationPage.py,"1","0","0"
calibre,"4162","7631","2341"
call,"5","7","2"
callable_arguments_peek.py,"1","9","0"
callbacks.py,"3","10","2"
callbacks_writer_parser.py,"1","0","0"
callback_plugins,"2","14","5"
callback_prompt.py,"1","0","0"
callfunctions.py,"1","0","0"
calls.py,"1","3","0"
callsigns.py,"1","1","0"
CallStackWalk.py,"3","3","0"
call_proxy.py,"1","0","0"
call_tracker,"2","5","12"
calvinsys,"2","5","0"
calWidget.py,"1","5","1"
camera,"2","10","10"
camera.py,"3","11","16"
cameras.py,"2","9","13"
camonitor.py,"2","0","0"
Campaign,"1","98","12"
campaigns,"3","43","76"
camsrv.py,"1","0","0"
candidates.py,"2","8","0"
canopus,"3","1","6"
canvas,"160","368","162"
canvas.py,"16","83","21"
canvas3d.py,"1","6","0"
